id,translated_japanese,origin_translation,origin_bleu,gpt_translation,gpt_bleu
58,"アスンクリム の トレシ , クレベネケン ・ カレセク は クリコンネ で あ っ て , 物 を吐 く こと が わか る よう に な っ た . 人々 は それ を 知 る よう に な っ て い る .",復興努力に対するリベラル派からの批判では、ワシントンの内部関係者と思われる人物と復興契約を交わしたことに焦点を当てています。,0.6233727931976318,リベラル派の再建努力に対する批判は、再建契約がワシントンの内部者と見なされる人々に授与されることに焦点を当てています。,0.6233891844749451
59,"四 人 の 民 は ローマ に 進 み , キ判 人 を かしら と し て ローマ に 着 い た .",400万人以上が葬儀に参列しようとローマに向かいました。,0.6817787289619446,400万人以上がローマに行って葬儀に出席しました。,0.6711454391479492
60,"大ぜい の 民衆 の 数 は じゅうぶん で あ っ た が , でき な かっ た . そして , クプロ の  野 に むか っ て 進 む こと は でき な かっ た . ペテロ の 意志 が , みつぎ を 手 に 入れ る こと に な っ た .",参列者の数が多すぎて、全員がサンピエトロ広場での葬儀に参加することは不可能でした。,0.685962975025177,出席者の数が非常に多かったため、サン・ピエトロ広場での葬儀に誰もがアクセスすることは不可能でした。,0.6836373209953308
61,"その 上 , おびただし い 綱 が 起 っ て き て , ローマ に はいり込 ん で い る 間 に , 人々 に 目 を さま し て い る よう に , 命 じ なさ い .",ローマの各所には、人々に式典を見てもらおうと、大型テレビ画面がいくつも設置されていました。,0.6777989864349365,ローマの各所に、セレモニーを観るためにいくつかの大型テレビ画面が設置されました。,0.6465395092964172
62,"その 中 に は , イタリヤ 人 も , この世 の 残り の 町 , ポント と キリオン と が い た . その 数 は 多 く 調べ て 調べ た ところ , 大ぜい の 人 たち が ふえ て い た .",イタリア国内の他の多くの都市や世界の他の地域（特にポーランド）で同じように設置がされ、多くの人々が視聴しました。,0.6535734534263611,イタリアの他の多くの都市や、特にポーランドを含む世界の他の地域でも、同様の設置が行われ、多くの人々に見られました。,0.6595484614372253
63,"彼 の しめ は , 過ぎ去 っ た 時 から 過ぎ , クニ と ピレト に 対 する  義 の ため に , クミン まで の ,スカ と 呼 ば れ て い る . これ は ,こ さ れ る 者 たち の 行 者 たち から 出 て 行 く の で あ る .",歴史家たちは、過去のFBIの方針が、解決しやすい事件、特に盗難車事件にリソースを集中させ、FBIの成功率を上げることを目的としていると批判しています。,0.6732682585716248,歴史家たちは、FBIの過去の方針が、成功率を高める目的で、特に盗難車の事件など解決が容易なケースにリソースを集中させていることを批判しています。,0.6753420233726501
64,"サレトロデ から は , クミレフ の 中 に あ る アハノス と ピフレフロデ の 出 に あ る アミレフカ が , 中 を 荒 す こと を 始め た . わたし は , カフトレト から ア ホレト する 地 に い る "" .",連邦議会は2005年度から猥褻物取締法への資金提供を開始し、FBIはアダルトポルノに10人の捜査員を投入しなければならないと規定しました。,0.6481195092201233,議会は2005会計年度に下品対策のための資金提供を開始し、FBIが成人向けポルノに10人のエージェントを専任する必要があると指定しました。,0.6446197032928467
65,"い の 上 に は , 二 つ の 形 を つく り , 正し い クミン に は , クミン に 四 つ のいいい が あ っ て , 合わせ て 四 つ の 段 で あ っ た .",ロビン・ウタッパは、11本のフォーと2本のシックスを打って、わずか41球でイニング最高得点となる70ランを記録した。,0.5062339305877686,ロビン・ウタッパは、41球で11本の4番と2本の6番を打ち、イニングの最高得点70ランを記録しました。,0.49214473366737366
66,"ミカルカ に は 達 し た 者 , クミスシャヤ ,  まず 十 人 の 十 人 の 者 を 雇 っ て , 良 い 行 っ た . そして ミカカ は 百 石 で 百 石 を 造 っ た .",中軸のバッツマン、サチン・テンドルカール、ラホール・ドラヴィッドが連携してうまく試合を運び、100ランを達成しました。,0.5114380121231079,中軸打者のサチン・テンドルカールとラハウル・ドリavidは好調で、100ランのパートナーシップを築きました。,0.5251588225364685
67,"しかし , 千 卒 長 の 番兵 が はい っ て き て から , かじり の 入獄 に 走 っ て 行 く だけ で あ っ た .",しかし、キャプテンのウィケットを失った後、インドは7つのウィケットを失い、36ランしかできませんでした。,0.5631242990493774,しかし、キャプテンのウィケットを失った後、インドは36ランしか得られず、7ウィケットを失ってイニングを終了しました。,0.5491257309913635
68,"プロ,クシャンネム,クレロンなど. アジンナテ・バモンネケルの朝まで,われわれはアジヤ族の一エパのようにした.",ブッシュ米大統領は16日午前、シンガポールに到着し、１週間のアジア歴訪を開始しました。,0.3848843574523926,アメリカのジョージ・W・ブッシュ大統領は11月16日の朝にシンガポールに到着し、アジアを一週間巡るツアーを始めました。,0.41101256012916565
69,彼 は アズ バクロテ の 人々 に あいさつ を し た . エカクワン の 人々 に あいさつ を し た . ウレカテ ・ シャラル と ベネホバ ・ ヤカン および 同盟 を も っ て い た . エケロテ は (彼 を ケレテ び と の よう に あいさつ し た .,シンガポールを訪れた彼は、ウォン・カン・セン副首相から出迎えを受け、リー・シェン・ルーン首相と会談で貿易やテロ問題について話し合いました。,0.6235795617103577,彼はシンガポールのウォン・カン・セン副首相に歓迎され、シンガポールのリー・シェンロン首相と貿易とテロリズムの問題について話し合いました。,0.6255257725715637
