id,translated_japanese,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
260,気づいているかわからないが 中米からの商品は 税抜で入国しました,お気づきかどうかわかりませんが、中米からこの国に入って来る商品のほとんどは無税でした。,あなたがそれに気づいているかどうかわかりませんが、中央アメリカからのほとんどの商品の多くは、この国に関税なしで入ってきました。,0.7727133631706238,0.7485973834991455,0.7604641914367676,0.7763253450393677,0.7195614576339722,0.7468664050102234
261,"しかし,我々の商品の80%は 中米諸国での関税によって課税されました.",しかし、こちらの商品の80%は中米諸国で関税をかけられていました。,しかし、中米諸国では私たちの商品80％に関税が課されています。私たちはあなたを扱います。,0.9191722869873047,0.8865763545036316,0.9025800824165344,0.8501167893409729,0.8014907836914062,0.8250880241394043
262,それは私には意味がないように思えた.それは当然公正ではなかった.,意味があるように思えませんでしたし、確かに不公平でした。,それは私には意味がないように思えました; 確かにそれは公平ではありませんでした。,0.7925999760627747,0.7627708315849304,0.7773993611335754,0.882818877696991,0.8051706552505493,0.8422088623046875
263,俺が君に言ってるのは 俺たちが君に言ってるように,申し上げておきたいのは、私たちが皆さんを扱うように私たちを扱って欲しいということだけです。,私が人々に言うのは、私たちがあなたを扱うように、あなたも私たちを扱ってほしいということです。,0.7075285315513611,0.6340296268463135,0.6687657237052917,0.7138239741325378,0.6634681224822998,0.6877254843711853
264,カリフォルニア州知事 アノルド・シュワルツネガーが 暴力的なビデオゲームを未成年者に売ったり レンタルしたりすることを禁止する法案に署名しました,カリフォルニア州のアーノルド・シュワルツェネッガー知事は、暴力的なビデオゲームを未成年者に販売やレンタルすることを禁止する法案に署名しました。,カリフォルニア州知事アーノルド・シュワルツェネッガーは、未成年者への暴力的なビデオゲームの販売またはレンタルを禁止する法案に署名しました。,0.9114037156105042,0.9069032669067383,0.9091479778289795,0.8932390809059143,0.89911288022995,0.8961663246154785
265,"法律はカリフォルニア州で販売される暴力的なビデオゲームに ""18""というデカルが付けられ 売る少年に 罰金1000ドルを課すようにします",法案では、カリフォルニア州で販売する暴力的なビデオゲームに「18歳」というラベルを貼ることを義務付け、1回の違反（未成年者への販売）につき1000ドルの罰金が科されます。,この法律は、カリフォルニア州で販売される暴力的なビデオゲームに「18」と書かれたデカールを貼ることを義務付け、その販売を未成年者に行った場合、1回の違反につき1000ドルの罰金が科せられることを定めています。,0.8169248700141907,0.7889806032180786,0.8027095794677734,0.819908082485199,0.7717380523681641,0.7950941324234009
266,公告局長 キア・スターマー・QCは 今朝声明を発表し ハーンとプライスの起訴を発表した,公訴局長官のキアー・スターマー王室顧問弁護士は今朝、ハーン氏とプライス氏の両氏を起訴するという声明を発表しました。,公訴局長キア・スターマーQCは今朝、フーンとプライス両氏の起訴を発表する声明を出しました。,0.855207085609436,0.7965032458305359,0.8248119950294495,0.8849451541900635,0.847944974899292,0.8660500645637512
267,"ハーン氏は辞任し,エド・デイビー議員が議院に代わってきます. ノーマン・ラム (Norman Lamb) 議員はデイビーが辞任しているビジネス大臣に就任する予定です.",フーネ氏は辞任し、内閣ではエド・デイビー下院議員がその後任となる予定です。デイビー氏の退任で空席となる事業所管大臣の席にはノーマン・ラム下院議員が就くと予想されます。,フューンは辞任し、内閣ではエド・デイビー議員が彼の後任となります。ノーマン・ラム議員がデイビーが空けるビジネス大臣の職を引き継ぐと予想されています。,0.8207626342773438,0.8114475011825562,0.8160784840583801,0.8415537476539612,0.84210604429245,0.841829776763916
268,ハーンとプライスは 2月16日にウェストミンスター裁判所に 出廷する予定です,フーネ氏とプライス氏は2月16日にウェストミンスター治安判事裁判所に出廷する予定です。,ハーンとプライスは2月16日にウェストミンスター治安裁判所に出廷する予定です。,0.9249171018600464,0.8839839696884155,0.9039874076843262,0.9653549194335938,0.9460562467575073,0.9556081891059875
269,死者は25歳のニコラス・アルデンと21歳のザカリー・カッデバックでした,死亡したのは、ニコラス・オールデンさん（25歳）と運転手を務めるザカリー・カッドバックさん（21歳）でした。,死者はニコラス・オールデン（25歳）とザカリー・カデバック（21歳）でした。カデバックが運転手でした。,0.8526966571807861,0.7850792407989502,0.8174921274185181,0.8457461595535278,0.793826699256897,0.8189643621444702
270,エドガー・ベギラは腕と下下部に傷を負ったが クリストファー・シュナイダーは顔の修復手術を余儀なくされた.,エドガー・ベギラさんは腕と顎を負傷し、クリストファー・シュナイダーさんは顔の再建手術が必要なほどの重症を負いました。,エドガー・ベグイラは腕と顎に傷を受け、クリストファー・シュナイダーは顔の再建手術を必要とすることになりました。,0.8733900785446167,0.8359920978546143,0.8542819619178772,0.8943161964416504,0.8721296191215515,0.8830835223197937
272,シュナイダーが故郷のアメリカ空軍基地から ビデオリンクで証言した,シュナイダーは母国の米空軍基地からビデオリンクで証言しました。,シュナイダーは、自国の空軍基地からビデオリンクを通じて証言しました。,0.9285939335823059,0.8945395946502686,0.9112487435340881,0.8841227889060974,0.8410959839820862,0.8620728850364685
