Word,2020,2021,2022,2023,2024
light,242.0,251.54,240.75,237.48,235.97
write,79.0,75.56,79.32,75.32,73.0
war,87.0,89.9,95.18,102.79,106.1
nov,8.0,7.65,8.4,7.09,6.79
offer,88.0,87.99,89.58,84.18,86.58
blue,109.0,102.34,108.25,109.88,115.44
groups,166.0,164.5,170.77,172.79,174.0
al,242.0,258.23,249.15,256.09,253.79
easy,83.0,82.25,81.18,81.52,78.94
given,627.0,627.41,638.28,643.32,627.26
files,66.0,68.86,68.12,64.69,63.66
event,245.0,238.15,227.69,227.73,224.08
release,248.0,285.01,287.41,285.33,289.44
analysis,697.0,669.49,660.67,651.3,637.45
request,57.0,61.21,58.79,54.94,47.53
fax,1.0,0.96,0.93,0.89,0.85
china,149.0,155.9,144.64,250.77,245.3
making,294.0,286.92,288.34,301.28,304.72
picture,55.0,53.56,49.46,56.71,53.47
needs,136.0,137.72,136.24,130.26,130.72
possible,479.0,480.12,474.98,474.96,460.9
might,187.0,194.15,187.56,185.2,191.83
professional,96.0,93.73,98.91,100.13,103.55
yet,81.0,87.03,82.12,90.38,88.28
month,41.0,50.69,56.92,55.83,63.66
major,157.0,169.29,164.24,169.25,168.91
star,65.0,64.08,66.25,64.69,69.6
areas,160.0,162.59,157.7,159.5,157.03
future,372.0,375.87,368.6,362.42,362.44
space,623.0,606.37,615.88,645.98,620.47
committee,54.0,53.56,55.06,58.48,56.87
hand,142.0,147.29,147.44,150.64,145.14
sun,41.0,43.04,40.13,38.1,37.35
cards,42.0,42.08,42.93,47.85,50.08
problems,362.0,322.31,312.61,319.0,310.66
london,116.0,109.99,107.31,110.76,119.68
washington,49.0,51.65,56.92,52.28,47.53
meeting,42.0,43.04,41.99,41.65,39.04
rss,12.0,11.48,11.2,15.06,11.88
become,211.0,221.89,210.89,210.01,217.29
interest,136.0,142.51,141.84,139.12,138.35
id,69.0,70.77,69.05,70.0,65.36
child,73.0,71.73,72.79,69.12,76.39
keep,57.0,58.34,62.52,62.03,66.21
enter,22.0,21.04,19.6,21.27,21.22
california,113.0,109.99,109.18,108.11,101.86
porn,6.0,4.78,5.6,7.98,8.49
share,87.0,96.6,94.25,105.45,101.01
similar,437.0,443.78,447.91,448.38,440.53
garden,11.0,10.52,11.2,12.41,12.73
schools,21.0,22.0,21.46,20.38,19.52
million,324.0,340.48,351.8,350.9,365.83
added,166.0,175.02,177.3,185.2,187.58
reference,131.0,127.2,121.31,123.17,122.23
companies,294.0,306.05,294.88,283.56,282.65
listed,47.0,46.86,47.59,45.19,46.68
baby,24.0,22.95,22.4,23.04,24.62
learning,2410.0,2296.35,2342.22,2485.56,2408.04
energy,187.0,191.28,184.76,185.2,188.43
run,198.0,211.37,206.23,208.24,202.86
delivery,30.0,27.74,28.93,32.79,33.1
net,174.0,172.15,173.57,166.59,167.21
popular,146.0,153.98,150.24,146.21,144.3
term,369.0,361.53,361.13,365.08,352.25
film,221.0,240.06,295.81,300.39,361.59
stories,111.0,111.9,98.91,96.59,99.31
put,66.0,65.04,68.12,68.23,66.21
computers,160.0,150.16,140.91,140.01,124.77
journal,249.0,229.54,217.42,210.01,191.83
reports,88.0,81.3,80.25,74.43,67.9
co,232.0,228.58,232.36,222.42,232.57
try,50.0,59.3,54.12,49.62,54.32
welcome,8.0,5.74,4.67,6.2,6.79
central,98.0,109.99,108.25,119.63,117.13
images,510.0,509.77,511.37,535.21,538.14
president,85.0,81.3,78.38,73.55,78.94
notice,18.0,20.08,22.4,22.15,21.22
god,15.0,13.39,12.13,11.52,12.73
original,263.0,283.1,295.81,297.74,315.75
head,116.0,125.29,126.91,123.17,122.23
radio,86.0,84.16,80.25,77.98,77.24
until,154.0,162.59,161.44,156.84,161.27
cell,80.0,76.51,70.92,65.57,67.9
color,170.0,161.63,158.64,192.29,190.13
self,301.0,315.62,306.07,334.07,339.52
council,58.0,57.38,56.92,62.03,61.96
away,77.0,79.38,70.92,68.23,71.3
includes,280.0,283.1,279.95,291.53,266.52
track,99.0,109.03,111.05,104.56,116.29
australia,79.0,76.51,65.32,61.14,61.96
discussion,54.0,55.47,46.66,50.51,46.68
archive,44.0,37.3,35.46,28.36,26.31
once,142.0,151.11,150.24,151.53,148.54
others,182.0,195.11,182.9,193.17,190.98
entertainment,67.0,73.64,69.05,70.0,68.75
agreement,39.0,33.47,33.59,31.9,30.56
format,130.0,135.81,136.24,128.49,129.02
least,195.0,216.15,213.69,211.78,210.5
society,202.0,190.33,186.63,170.13,172.31
months,53.0,63.12,66.25,62.03,63.66
log,30.0,30.61,32.66,33.67,33.95
safety,125.0,138.68,135.31,131.15,145.99
friends,54.0,59.3,59.72,55.83,54.32
sure,17.0,17.22,15.86,15.95,16.98
faq,0.0,1.91,1.87,1.77,1.7
trade,51.0,50.69,50.39,55.83,55.17
edition,124.0,117.64,118.51,120.51,133.26
cars,82.0,85.12,87.72,83.29,80.64
messages,75.0,71.73,71.85,68.23,73.0
marketing,109.0,126.25,120.38,117.85,115.44
tell,37.0,37.3,36.39,38.1,35.65
further,237.0,252.49,250.09,262.29,260.58
updated,77.0,73.64,77.45,74.43,73.85
association,169.0,163.55,160.5,157.73,151.94
able,387.0,389.26,387.26,375.71,376.87
having,170.0,185.54,178.23,170.13,174.85
provides,329.0,327.09,326.6,319.89,306.42
david,103.0,99.47,89.58,88.61,90.82
fun,18.0,18.17,16.8,15.06,16.98
already,141.0,145.38,150.24,151.53,148.54
green,52.0,46.86,46.66,48.74,55.17
studies,104.0,96.6,97.98,109.88,111.19
close,93.0,104.25,107.31,116.08,115.44
common,306.0,294.58,295.81,300.39,293.68
drive,106.0,104.25,97.98,111.65,110.34
specific,402.0,394.04,389.13,378.37,387.9
several,408.0,417.0,432.98,439.51,441.38
gold,30.0,31.56,33.59,57.6,61.96
feb,15.0,14.35,14.0,10.63,9.34
living,53.0,50.69,49.46,54.94,54.32
sep,8.0,7.65,8.4,8.86,8.49
collection,184.0,173.11,175.43,174.57,172.31
called,754.0,716.36,725.06,715.1,718.08
short,149.0,146.33,137.17,132.92,134.11
arts,49.0,47.82,47.59,46.96,48.38
lot,48.0,45.91,45.72,45.19,46.68
ask,34.0,31.56,30.79,30.13,30.56
display,191.0,177.89,170.77,161.27,157.03
limited,187.0,202.76,196.9,193.17,192.68
powered,62.0,62.17,70.92,74.43,78.94
solutions,211.0,200.85,199.69,205.58,202.01
means,236.0,233.37,237.95,234.82,234.27
director,74.0,81.3,89.58,85.07,101.86
daily,58.0,56.43,50.39,48.74,49.23
beach,5.0,4.78,4.67,4.43,4.24
past,116.0,114.77,114.78,116.97,120.53
natural,343.0,323.27,319.14,316.34,302.17
whether,189.0,186.5,172.63,180.77,180.79
due,256.0,294.58,329.4,358.88,369.23
et,232.0,241.97,225.82,231.28,230.87
electronics,117.0,120.51,117.58,109.88,105.25
five,153.0,162.59,165.17,164.82,176.55
upon,115.0,121.46,114.78,117.85,115.44
period,68.0,71.73,72.79,66.46,68.75
planning,204.0,190.33,182.9,179.88,169.76
database,252.0,246.76,256.62,250.77,247.0
says,47.0,43.04,42.93,44.31,43.29
official,97.0,94.69,89.58,93.93,97.61
weather,26.0,28.69,28.93,25.7,24.62
mar,11.0,10.52,11.2,9.75,7.64
land,65.0,65.04,62.52,60.26,61.11
average,128.0,131.99,135.31,132.92,143.45
done,151.0,157.81,157.7,156.84,153.63
technical,189.0,192.24,188.5,194.06,195.22
window,33.0,33.47,35.46,36.33,37.35
france,106.0,101.38,62.52,58.48,55.17
pro,55.0,46.86,40.13,39.88,39.89
region,55.0,53.56,56.92,54.94,51.78
island,26.0,25.82,30.79,30.13,29.71
record,91.0,89.9,88.65,87.73,86.58
direct,100.0,102.34,109.18,104.56,98.46
microsoft,370.0,373.0,365.8,358.88,359.04
conference,563.0,529.85,519.77,496.23,478.72
environment,372.0,353.87,353.67,353.56,340.37
records,77.0,84.16,84.92,78.86,74.69
st,29.0,28.69,28.93,26.58,25.46
district,6.0,5.74,5.6,5.32,8.49
calendar,18.0,18.17,16.8,15.95,14.43
costs,60.0,60.25,61.59,65.57,66.21
style,126.0,115.73,107.31,123.17,119.68
url,31.0,30.61,32.66,26.58,26.31
front,67.0,69.82,68.12,66.46,63.66
statement,91.0,76.51,76.52,72.66,71.3
update,111.0,111.9,113.84,120.51,121.38
parts,133.0,136.77,135.31,133.8,138.35
aug,18.0,20.08,18.66,17.72,12.73
ever,60.0,63.12,60.66,70.89,76.39
downloads,17.0,17.22,13.06,9.75,8.49
early,282.0,288.84,294.88,306.6,306.42
miles,19.0,22.0,18.66,16.84,16.98
sound,69.0,69.82,74.65,51.39,51.78
resource,96.0,87.99,87.72,87.73,93.37
present,160.0,157.81,155.84,153.3,155.33
applications,872.0,884.68,875.3,869.28,847.95
either,205.0,198.93,199.69,212.67,202.01
ago,24.0,27.74,21.46,21.27,22.07
document,142.0,136.77,135.31,141.78,135.81
word,208.0,204.67,203.43,207.35,198.62
works,195.0,196.07,196.9,194.95,206.26
material,78.0,81.3,84.92,81.52,85.73
bill,50.0,51.65,49.46,44.31,41.59
apr,29.0,27.74,27.06,24.81,22.92
written,245.0,248.67,241.69,243.68,239.36
talk,48.0,52.6,44.79,42.53,40.74
federal,54.0,57.38,54.12,52.28,53.47
hosting,8.0,9.56,11.2,14.18,11.03
rules,313.0,302.23,302.34,302.17,286.05
final,168.0,181.72,186.63,191.4,188.43
adult,9.0,8.61,10.26,9.75,10.19
tickets,7.0,6.69,6.53,11.52,7.64
thing,58.0,94.69,89.58,87.73,89.12
centre,106.0,109.99,92.38,84.18,84.03
requirements,109.0,109.03,106.38,101.02,99.31
via,317.0,317.53,317.27,330.52,324.24
cheap,16.0,15.3,14.93,16.84,16.98
nude,24.0,22.95,22.4,17.72,16.98
kids,8.0,8.61,8.4,7.09,7.64
finance,28.0,25.82,21.46,20.38,21.22
true,238.0,209.46,220.22,217.1,218.99
minutes,40.0,41.13,41.99,40.76,38.2
else,38.0,38.26,38.26,35.44,33.1
mark,87.0,87.03,83.05,69.12,67.06
third,251.0,259.19,257.55,257.86,268.22
rock,20.0,19.13,17.73,19.49,22.92
gifts,0.0,0.0,0.0,0.89,0.85
europe,56.0,59.3,55.99,60.26,60.26
reading,60.0,59.3,57.86,57.6,61.96
topics,67.0,68.86,66.25,64.69,63.66
bad,24.0,25.82,27.99,25.7,22.92
individual,240.0,237.19,243.55,247.23,247.85
tips,4.0,2.87,3.73,2.66,1.7
plus,45.0,42.08,41.06,44.31,48.38
auto,37.0,39.21,39.19,34.56,39.89
cover,51.0,56.43,56.92,55.83,62.81
usually,184.0,164.5,160.5,163.93,170.61
edit,9.0,8.61,8.4,7.09,8.49
together,209.0,205.63,196.9,196.72,197.77
videos,133.0,136.77,138.11,144.44,145.14
percent,41.0,44.0,38.26,38.99,36.5
fast,108.0,110.94,119.44,120.51,112.89
function,773.0,746.96,770.79,779.78,778.35
fact,123.0,128.16,123.18,124.06,120.53
unit,156.0,168.33,161.44,157.73,196.07
getting,27.0,25.82,24.26,26.58,27.16
global,244.0,257.28,246.35,257.86,256.34
tech,105.0,109.99,108.25,108.11,107.8
meet,50.0,46.86,47.59,48.74,44.14
far,91.0,86.08,84.92,88.61,86.58
economic,60.0,68.86,71.85,88.61,92.52
en,60.0,54.52,36.39,26.58,23.77
player,254.0,268.75,266.88,272.92,274.16
projects,225.0,229.54,222.09,215.33,209.65
lyrics,12.0,13.39,13.06,14.18,13.58
often,386.0,376.83,368.6,374.83,370.93
subscribe,10.0,9.56,8.4,8.86,8.49
submit,9.0,7.65,7.47,7.98,7.64
germany,92.0,87.99,84.92,77.98,79.79
amount,122.0,126.25,129.71,132.03,129.02
watch,313.0,329.01,281.81,319.0,330.18
included,228.0,241.02,245.42,254.32,253.79
feel,46.0,45.91,45.72,44.31,47.53
though,134.0,150.16,150.24,159.5,155.33
bank,41.0,42.08,41.06,40.76,44.99
risk,177.0,206.59,207.16,211.78,213.05
thanks,31.0,27.74,27.06,23.93,25.46
everything,37.0,38.26,35.46,31.01,33.1
deals,33.0,23.91,19.6,20.38,16.98
various,393.0,376.83,374.19,383.69,402.33
words,242.0,232.41,233.29,237.48,230.87
linux,71.0,65.04,69.05,77.09,77.24
jul,5.0,4.78,4.67,5.32,5.09
production,248.0,245.8,266.88,263.18,292.84
commercial,159.0,158.76,153.04,147.1,148.54
james,76.0,72.69,67.19,63.8,71.3
weight,113.0,108.07,109.18,116.08,114.59
town,13.0,11.48,9.33,7.09,7.64
heart,82.0,86.08,84.92,89.5,97.61
advertising,55.0,51.65,49.46,46.08,47.53
received,172.0,180.76,177.3,177.22,185.04
choose,72.0,73.64,74.65,75.32,75.54
treatment,77.0,80.34,80.25,81.52,81.48
newsletter,9.0,10.52,10.26,9.75,9.34
archives,20.0,16.26,15.86,12.41,10.19
points,361.0,357.7,351.8,357.11,344.61
knowledge,812.0,719.22,714.8,709.78,656.12
magazine,116.0,121.46,107.31,102.79,89.12
error,189.0,170.24,178.23,174.57,172.31
camera,324.0,302.23,307.01,287.99,286.89
jun,23.0,21.04,13.06,15.95,16.98
girl,30.0,28.69,27.99,26.58,28.01
currently,161.0,151.11,148.37,136.46,127.32
construction,73.0,64.08,60.66,60.26,59.42
toys,11.0,10.52,9.33,8.86,10.19
registered,28.0,27.74,27.06,24.81,24.62
clear,62.0,59.3,58.79,59.37,58.57
golf,1.0,1.91,1.87,2.66,2.55
receive,53.0,54.52,54.12,54.05,56.87
domain,288.0,299.36,301.41,307.48,291.99
methods,547.0,511.68,518.83,552.94,533.89
chapter,58.0,48.78,42.93,42.53,40.74
makes,193.0,179.81,185.7,179.88,181.64
protection,80.0,78.43,77.45,86.84,85.73
policies,29.0,29.65,31.73,37.22,37.35
loan,12.0,12.43,13.06,13.29,12.73
wide,163.0,145.38,145.57,137.35,141.75
beauty,8.0,8.61,7.47,7.98,13.58
manager,47.0,48.78,45.72,42.53,42.44
india,53.0,42.08,43.86,38.1,44.99
position,158.0,157.81,156.77,148.87,141.75
taken,149.0,139.64,138.11,132.92,125.62
sort,29.0,28.69,27.99,24.81,23.77
listings,5.0,4.78,4.67,4.43,4.24
models,782.0,782.35,809.98,856.88,881.9
michael,105.0,106.16,102.65,97.47,97.61
known,519.0,513.6,530.03,536.1,517.77
half,56.0,60.25,65.32,60.26,62.81
cases,259.0,255.36,250.09,249.88,246.15
step,274.0,273.53,272.48,272.04,269.92
engineering,275.0,220.93,189.43,195.83,195.22
florida,26.0,27.74,27.06,25.7,24.62
simple,252.0,236.23,230.49,228.62,228.33
quick,28.0,32.52,26.13,26.58,30.56
none,30.0,32.52,31.73,31.01,30.56
wireless,130.0,124.33,111.98,99.25,98.46
license,119.0,120.51,122.24,124.06,121.38
paul,50.0,44.95,43.86,36.33,33.95
friday,3.0,4.78,4.67,4.43,15.28
lake,12.0,8.61,9.33,9.75,11.03
whole,108.0,99.47,100.78,97.47,93.37
annual,80.0,77.47,76.52,78.86,78.94
published,311.0,316.57,322.87,334.95,333.58
later,334.0,342.4,363.93,380.14,378.56
basic,213.0,193.2,188.5,189.63,184.19
sony,39.0,38.26,37.33,31.01,30.56
shows,114.0,117.64,117.58,118.74,122.23
corporate,42.0,44.0,41.06,42.53,41.59
google,706.0,714.44,726.93,709.78,726.57
church,4.0,4.78,4.67,5.32,5.09
method,380.0,372.05,361.13,371.28,363.29
purchase,45.0,46.86,42.93,42.53,42.44
customers,132.0,131.03,127.84,121.4,112.89
active,196.0,209.46,208.09,200.26,190.98
response,142.0,135.81,126.91,136.46,149.39
practice,120.0,121.46,119.44,120.51,126.47
hardware,257.0,262.06,258.48,256.09,253.79
figure,88.0,90.86,88.65,86.84,83.18
materials,90.0,95.64,69.05,81.52,84.03
fire,32.0,28.69,33.59,33.67,33.95
holiday,9.0,8.61,8.4,7.98,7.64
chat,77.0,59.3,56.92,54.05,54.32
enough,113.0,118.6,121.31,114.31,112.89
designed,390.0,371.09,358.33,340.27,348.01
along,192.0,194.15,204.36,202.03,216.44
among,250.0,253.45,250.09,254.32,249.55
death,51.0,49.73,49.46,47.85,56.02
writing,106.0,105.21,117.58,108.99,111.19
speed,150.0,155.9,145.57,137.35,141.75
html,87.0,78.43,60.66,38.99,31.41
countries,128.0,131.03,127.84,141.78,137.51
loss,130.0,139.64,155.84,161.27,163.82
face,135.0,153.03,146.51,154.18,144.3
brand,57.0,61.21,63.45,60.26,60.26
discount,3.0,1.91,1.87,1.77,1.7
higher,210.0,184.59,185.7,201.15,196.92
effects,115.0,108.07,111.05,106.33,115.44
created,404.0,419.87,417.12,419.13,408.27
remember,14.0,12.43,13.06,13.29,12.73
standards,149.0,142.51,141.84,139.12,141.75
oil,29.0,27.74,23.33,26.58,25.46
bit,138.0,155.9,154.9,146.21,138.35
yellow,8.0,8.61,7.47,10.63,16.13
political,58.0,57.38,61.59,57.6,73.85
increase,122.0,120.51,115.71,124.94,123.92
advertise,3.0,1.91,1.87,1.77,1.7
kingdom,37.0,44.0,44.79,46.96,50.08
base,188.0,189.37,195.03,186.97,182.49
near,70.0,74.6,77.45,80.64,73.0
environmental,51.0,52.6,48.52,46.96,47.53
thought,91.0,83.21,88.65,91.27,91.67
stuff,6.0,6.69,5.6,5.32,5.09
french,53.0,59.3,58.79,60.26,57.72
storage,130.0,126.25,117.58,121.4,120.53
oh,19.0,14.35,14.93,13.29,13.58
japan,105.0,97.55,77.45,78.86,78.09
doing,57.0,58.34,59.72,62.91,59.42
loans,5.0,4.78,4.67,4.43,4.24
shoes,5.0,6.69,6.53,9.75,11.03
entry,50.0,46.86,44.79,45.19,50.93
stay,17.0,15.3,11.2,11.52,11.88
nature,141.0,139.64,150.24,154.18,156.18
orders,42.0,41.13,43.86,42.53,41.59
availability,49.0,44.95,46.66,42.53,44.14
africa,17.0,15.3,19.6,14.18,14.43
summary,30.0,28.69,28.93,27.47,28.01
turn,96.0,95.64,99.85,96.59,102.7
mean,128.0,121.46,121.31,116.97,112.04
growth,72.0,69.82,65.32,70.89,73.0
notes,60.0,63.12,62.52,60.26,55.17
agency,49.0,49.73,49.46,51.39,49.23
king,22.0,22.0,21.46,20.38,20.37
monday,2.0,2.87,2.8,2.66,11.03
european,177.0,190.33,186.63,182.54,182.49
activity,271.0,270.67,265.95,261.4,255.49
copy,21.0,22.95,22.4,25.7,25.46
although,202.0,195.11,196.9,194.95,190.13
drug,65.0,64.08,59.72,60.26,61.11
pics,1.0,0.96,0.93,0.0,0.85
western,42.0,41.13,35.46,37.22,38.2
income,25.0,22.95,22.4,23.04,24.62
force,81.0,94.69,98.91,94.81,99.31
cash,13.0,12.43,14.0,13.29,14.43
employment,21.0,22.95,22.4,20.38,20.37
overall,71.0,80.34,83.05,84.18,92.52
bay,10.0,8.61,8.4,7.98,7.64
river,5.0,5.74,4.67,4.43,4.24
commission,42.0,53.56,52.26,51.39,50.93
ad,33.0,32.52,30.79,29.24,29.71
package,108.0,111.9,111.05,114.31,91.67
contents,39.0,35.39,33.59,34.56,33.95
seen,162.0,161.63,161.44,163.93,161.27
players,195.0,213.28,222.09,230.39,227.48
engine,279.0,269.71,265.95,250.77,243.61
port,40.0,39.21,38.26,38.99,39.04
album,33.0,34.43,33.59,31.01,28.86
regional,10.0,11.48,11.2,12.41,11.03
stop,52.0,61.21,60.66,54.05,56.87
supplies,6.0,6.69,6.53,6.2,5.94
started,169.0,172.15,171.7,170.13,174.85
administration,36.0,38.26,33.59,38.1,38.2
bar,21.0,18.17,19.6,18.61,19.52
institute,253.0,255.36,223.96,218.87,213.05
views,37.0,44.0,41.06,45.19,48.38
plans,113.0,109.99,107.31,118.74,112.89
double,27.0,31.56,32.66,32.79,36.5
dog,17.0,19.13,27.06,31.9,30.56
build,175.0,206.59,218.36,209.12,204.56
screen,117.0,118.6,109.18,115.2,120.53
exchange,62.0,65.99,62.52,68.23,73.85
types,293.0,292.66,286.48,301.28,285.2
soon,53.0,51.65,55.99,53.17,50.08
sponsored,33.0,33.47,35.46,37.22,35.65
lines,68.0,65.99,65.32,64.69,65.36
electronic,152.0,155.9,148.37,138.23,131.56
continue,67.0,64.08,64.39,64.69,66.21
across,204.0,209.46,216.49,225.07,228.33
benefits,87.0,82.25,80.25,79.75,78.09
needed,108.0,102.34,103.58,100.13,100.16
season,314.0,350.05,372.33,350.9,340.37
apply,86.0,84.16,81.18,86.84,87.43
someone,35.0,33.47,27.06,25.7,28.01
held,157.0,151.11,148.37,144.44,160.42
ny,25.0,25.82,22.4,20.38,17.82
anything,30.0,28.69,27.99,27.47,28.86
printer,2.0,2.87,2.8,3.54,3.4
condition,97.0,94.69,89.58,87.73,89.12
effective,88.0,89.9,87.72,87.73,92.52
believe,45.0,44.0,44.79,45.19,46.68
organization,130.0,131.99,133.44,126.71,126.47
effect,117.0,122.42,117.58,116.08,114.59
asked,49.0,45.91,41.99,45.19,44.99
eur,4.0,2.87,2.8,3.54,2.55
mind,130.0,114.77,113.84,97.47,94.22
sunday,9.0,7.65,7.47,7.09,7.64
selection,203.0,183.63,184.76,184.31,178.25
casino,2.0,1.91,1.87,5.32,5.09
pdf,83.0,76.51,68.12,72.66,62.81
lost,74.0,77.47,76.52,79.75,82.33
tour,14.0,13.39,13.06,15.06,16.13
menu,10.0,11.48,10.26,10.63,10.19
volume,198.0,195.11,186.63,179.0,166.36
cross,108.0,114.77,123.18,122.28,121.38
anyone,27.0,25.82,25.2,26.58,23.77
mortgage,4.0,4.78,4.67,5.32,5.09
hope,28.0,26.78,26.13,24.81,26.31
silver,18.0,21.04,19.6,31.9,32.25
corporation,62.0,61.21,56.92,54.05,50.93
wish,14.0,14.35,14.0,15.95,15.28
inside,77.0,70.77,72.79,73.55,76.39
solution,264.0,263.97,255.68,270.27,265.67
mature,11.0,11.48,13.06,12.41,11.88
role,162.0,166.42,183.83,184.31,195.22
rather,220.0,212.32,214.63,219.76,208.8
weeks,22.0,23.91,21.46,23.93,22.07
addition,208.0,218.06,225.82,225.96,222.39
came,54.0,58.34,59.72,69.12,68.75
supply,65.0,65.04,63.45,63.8,61.96
nothing,27.0,28.69,28.93,28.36,28.01
certain,213.0,216.15,214.63,222.42,218.14
usr,0.0,0.0,0.0,0.0,0.0
executive,59.0,63.12,66.25,63.8,74.69
running,161.0,163.55,165.17,152.41,139.2
lower,117.0,108.07,111.05,121.4,123.08
necessary,103.0,102.34,102.65,101.02,98.46
union,80.0,81.3,85.85,85.95,85.73
jewelry,4.0,2.87,2.8,2.66,2.55
according,299.0,316.57,310.74,313.69,318.3
dc,21.0,26.78,37.33,38.1,45.84
clothing,30.0,24.87,23.33,24.81,25.46
mon,0.0,0.0,0.93,0.89,0.85
com,436.0,407.43,335.0,262.29,235.97
particular,260.0,244.84,247.29,245.45,237.66
fine,35.0,37.3,36.39,41.65,43.29
names,44.0,42.08,39.19,40.76,39.89
robert,47.0,52.6,45.72,43.42,44.99
homepage,12.0,9.56,8.4,5.32,5.09
hour,34.0,40.17,44.79,25.7,28.01
gas,38.0,38.26,33.59,34.56,33.95
skills,61.0,52.6,50.39,48.74,67.06
six,81.0,83.21,83.05,82.41,89.97
bush,10.0,9.56,9.33,8.86,8.49
islands,4.0,2.87,3.73,5.32,5.09
advice,28.0,23.91,24.26,24.81,24.62
career,24.0,24.87,24.26,25.7,25.46
military,108.0,138.68,138.11,139.12,130.72
rental,2.0,2.87,2.8,3.54,3.4
decision,446.0,401.69,404.06,430.65,422.7
leave,39.0,41.13,40.13,34.56,33.1
british,78.0,84.16,89.58,87.73,93.37
teens,1.0,0.96,1.87,1.77,1.7
pre,146.0,159.72,159.57,158.61,170.61
huge,41.0,41.13,41.99,36.33,39.04
sat,28.0,24.87,24.26,23.93,22.92
woman,16.0,18.17,24.26,28.36,37.35
facilities,38.0,35.39,34.53,32.79,33.1
zip,8.0,6.69,6.53,5.32,5.09
bid,2.0,2.87,2.8,2.66,2.55
kind,105.0,106.16,101.71,106.33,101.86
sellers,3.0,2.87,2.8,1.77,1.7
middle,28.0,35.39,37.33,34.56,33.1
move,130.0,131.99,136.24,137.35,140.05
cable,26.0,25.82,25.2,23.04,22.07
opportunities,25.0,28.69,29.86,28.36,28.86
taking,118.0,119.55,127.84,120.51,126.47
values,345.0,327.09,330.34,329.64,319.15
division,78.0,73.64,68.12,67.34,69.6
coming,45.0,42.08,43.86,41.65,44.14
tuesday,4.0,3.83,3.73,3.54,14.43
object,476.0,474.38,470.31,459.01,443.92
lesbian,1.0,0.96,0.93,0.89,0.85
appropriate,89.0,83.21,80.25,78.86,77.24
machine,1463.0,1358.11,1364.27,1397.41,1362.32
logo,17.0,18.17,17.73,31.9,48.38
length,136.0,131.99,131.57,123.17,118.83
actually,91.0,98.51,90.52,87.73,84.88
nice,7.0,4.78,4.67,5.32,5.09
score,126.0,143.46,161.44,152.41,186.74
statistics,129.0,116.68,116.64,118.74,107.8
client,96.0,101.38,99.85,101.9,98.46
ok,4.0,4.78,4.67,4.43,5.09
returns,43.0,44.95,38.26,39.88,41.59
capital,51.0,57.38,50.39,51.39,56.02
follow,57.0,55.47,55.99,60.26,59.42
sample,143.0,145.38,147.44,147.98,149.39
investment,58.0,62.17,61.59,62.03,65.36
sent,63.0,65.04,65.32,61.14,63.66
shown,206.0,206.59,203.43,210.9,218.99
saturday,0.0,0.0,0.0,0.0,1.7
christmas,16.0,12.43,15.86,15.06,14.43
england,28.0,23.91,24.26,21.27,21.22
culture,121.0,117.64,113.84,112.54,115.44
band,78.0,77.47,81.18,81.52,83.18
flash,58.0,59.3,67.19,77.09,93.37
ms,67.0,60.25,59.72,55.83,52.63
lead,112.0,117.64,118.51,108.11,114.59
george,35.0,36.34,38.26,34.56,36.5
choice,89.0,88.95,88.65,88.61,89.12
went,47.0,47.82,50.39,53.17,72.15
starting,99.0,103.29,98.91,101.9,109.5
registration,77.0,94.69,94.25,92.16,91.67
fri,0.0,0.0,0.0,0.0,0.0
thursday,2.0,1.91,1.87,1.77,12.73
courses,16.0,17.22,17.73,15.95,16.13
consumer,133.0,141.55,139.97,140.89,143.45
hi,7.0,4.78,5.6,5.32,6.79
airport,13.0,12.43,10.26,11.52,11.88
foreign,29.0,27.74,28.93,28.36,28.01
artist,38.0,47.82,46.66,54.05,56.02
