Word,Frequency 2022-01-01,Frequency 2024-11-01,Growth Rate (%)
story,129.48,153.44,18.5
sets,14.39,17.05,18.49
dry,14.39,17.05,18.49
wooden,14.39,17.05,18.49
nomination,14.39,17.05,18.49
telescope,14.39,17.05,18.49
lu,14.39,17.05,18.49
structure,47.0,55.63,18.36
buildings,32.61,38.58,18.31
acquired,32.61,38.58,18.31
equipment,18.22,21.53,18.17
kit,18.22,21.53,18.17
confirmed,18.22,21.53,18.17
fisheries,18.22,21.53,18.17
trade,36.45,43.07,18.16
ending,22.06,26.02,17.95
arizona,22.06,26.02,17.95
labour,22.06,26.02,17.95
divided,22.06,26.02,17.95
bachelor,22.06,26.02,17.95
mitchell,22.06,26.02,17.95
nhl,22.06,26.02,17.95
closed,25.9,30.51,17.8
provincial,25.9,30.51,17.8
agency,29.73,34.99,17.69
draft,33.57,39.48,17.61
rent,7.67,8.97,16.95
persons,7.67,8.97,16.95
fit,7.67,8.97,16.95
waste,7.67,8.97,16.95
suggest,7.67,8.97,16.95
developer,7.67,8.97,16.95
aids,7.67,8.97,16.95
handling,7.67,8.97,16.95
rice,7.67,8.97,16.95
vary,7.67,8.97,16.95
classics,7.67,8.97,16.95
oakland,7.67,8.97,16.95
destroy,7.67,8.97,16.95
traveling,7.67,8.97,16.95
exceptional,7.67,8.97,16.95
arnold,7.67,8.97,16.95
suzuki,7.67,8.97,16.95
manor,7.67,8.97,16.95
nerve,7.67,8.97,16.95
strikes,7.67,8.97,16.95
buses,7.67,8.97,16.95
stone,26.85,31.4,16.95
sites,19.18,22.43,16.94
owner,19.18,22.43,16.94
speaking,19.18,22.43,16.94
swedish,19.18,22.43,16.94
lot,23.02,26.92,16.94
weather,11.51,13.46,16.94
risk,23.02,26.92,16.94
standards,11.51,13.46,16.94
storage,11.51,13.46,16.94
chain,11.51,13.46,16.94
contained,11.51,13.46,16.94
interviews,11.51,13.46,16.94
bright,11.51,13.46,16.94
accident,11.51,13.46,16.94
involving,11.51,13.46,16.94
apparently,11.51,13.46,16.94
alberta,11.51,13.46,16.94
holders,11.51,13.46,16.94
heavily,11.51,13.46,16.94
truck,15.35,17.95,16.94
montana,15.35,17.95,16.94
distinct,15.35,17.95,16.94
alleged,15.35,17.95,16.94
cheap,3.84,4.49,16.93
detailed,3.84,4.49,16.93
apple,3.84,4.49,16.93
implementation,3.84,4.49,16.93
steps,3.84,4.49,16.93
touch,3.84,4.49,16.93
requests,3.84,4.49,16.93
stats,3.84,4.49,16.93
nt,3.84,4.49,16.93
specials,3.84,4.49,16.93
drives,3.84,4.49,16.93
alcohol,3.84,4.49,16.93
dealers,3.84,4.49,16.93
totally,3.84,4.49,16.93
lessons,3.84,4.49,16.93
enhance,3.84,4.49,16.93
pt,3.84,4.49,16.93
beer,3.84,4.49,16.93
reliable,3.84,4.49,16.93
tasks,3.84,4.49,16.93
merchandise,3.84,4.49,16.93
sit,3.84,4.49,16.93
listening,3.84,4.49,16.93
earnings,3.84,4.49,16.93
deposit,3.84,4.49,16.93
domains,3.84,4.49,16.93
sin,3.84,4.49,16.93
tone,3.84,4.49,16.93
descriptions,3.84,4.49,16.93
er,3.84,4.49,16.93
excess,3.84,4.49,16.93
pleasure,3.84,4.49,16.93
columbus,3.84,4.49,16.93
lounge,3.84,4.49,16.93
eligibility,3.84,4.49,16.93
av,3.84,4.49,16.93
couples,3.84,4.49,16.93
fairly,3.84,4.49,16.93
builder,3.84,4.49,16.93
arguments,3.84,4.49,16.93
amsterdam,3.84,4.49,16.93
sealed,3.84,4.49,16.93
tough,3.84,4.49,16.93
chest,3.84,4.49,16.93
damages,3.84,4.49,16.93
portions,3.84,4.49,16.93
equation,3.84,4.49,16.93
cuts,3.84,4.49,16.93
routine,3.84,4.49,16.93
arc,3.84,4.49,16.93
reed,3.84,4.49,16.93
attractive,3.84,4.49,16.93
variation,3.84,4.49,16.93
distributor,3.84,4.49,16.93
cottage,3.84,4.49,16.93
drunk,3.84,4.49,16.93
ensuring,3.84,4.49,16.93
spoken,3.84,4.49,16.93
watched,3.84,4.49,16.93
mirrors,3.84,4.49,16.93
tricks,3.84,4.49,16.93
investigate,3.84,4.49,16.93
transmitted,3.84,4.49,16.93
consolidated,3.84,4.49,16.93
relay,3.84,4.49,16.93
scholarships,3.84,4.49,16.93
celebrate,3.84,4.49,16.93
accordingly,3.84,4.49,16.93
stuart,3.84,4.49,16.93
clouds,3.84,4.49,16.93
reunion,3.84,4.49,16.93
retain,3.84,4.49,16.93
defines,3.84,4.49,16.93
unlikely,3.84,4.49,16.93
patricia,3.84,4.49,16.93
calm,3.84,4.49,16.93
albuquerque,3.84,4.49,16.93
twins,3.84,4.49,16.93
nasty,3.84,4.49,16.93
rows,3.84,4.49,16.93
administered,3.84,4.49,16.93
lightweight,3.84,4.49,16.93
newer,3.84,4.49,16.93
armstrong,3.84,4.49,16.93
fog,3.84,4.49,16.93
cowboy,3.84,4.49,16.93
academics,3.84,4.49,16.93
shake,3.84,4.49,16.93
infinite,3.84,4.49,16.93
relatives,3.84,4.49,16.93
nottingham,3.84,4.49,16.93
lamb,3.84,4.49,16.93
sans,3.84,4.49,16.93
scenarios,3.84,4.49,16.93
walt,3.84,4.49,16.93
referenced,3.84,4.49,16.93
electro,3.84,4.49,16.93
hitting,3.84,4.49,16.93
dozens,3.84,4.49,16.93
pipes,3.84,4.49,16.93
edgar,3.84,4.49,16.93
chassis,3.84,4.49,16.93
casa,3.84,4.49,16.93
suited,3.84,4.49,16.93
delight,3.84,4.49,16.93
elimination,3.84,4.49,16.93
lance,3.84,4.49,16.93
demanding,3.84,4.49,16.93
cw,3.84,4.49,16.93
reductions,3.84,4.49,16.93
savage,3.84,4.49,16.93
qui,3.84,4.49,16.93
morrison,3.84,4.49,16.93
hoped,3.84,4.49,16.93
justice,50.83,59.22,16.51
farm,39.32,45.76,16.38
manchester,27.81,32.3,16.15
planning,23.98,27.82,16.01
wall,23.98,27.82,16.01
compared,23.98,27.82,16.01
save,20.14,23.33,15.84
ball,20.14,23.33,15.84
coach,80.56,93.32,15.84
wrestling,20.14,23.33,15.84
hired,20.14,23.33,15.84
england,105.5,122.03,15.67
sub,16.3,18.84,15.58
assist,16.3,18.84,15.58
connected,16.3,18.84,15.58
significantly,16.3,18.84,15.58
points,146.74,169.59,15.57
resources,28.77,33.2,15.4
drive,28.77,33.2,15.4
championships,70.01,80.76,15.35
available,53.71,61.91,15.27
got,37.4,43.07,15.16
sell,12.47,14.36,15.16
minimum,12.47,14.36,15.16
assets,12.47,14.36,15.16
dan,12.47,14.36,15.16
keeping,12.47,14.36,15.16
tony,12.47,14.36,15.16
thailand,12.47,14.36,15.16
illegal,12.47,14.36,15.16
rail,12.47,14.36,15.16
segment,12.47,14.36,15.16
tokyo,12.47,14.36,15.16
thai,12.47,14.36,15.16
fastest,12.47,14.36,15.16
declined,12.47,14.36,15.16
launch,24.94,28.71,15.12
birds,24.94,28.71,15.12
toronto,58.5,67.3,15.04
open,79.6,91.52,14.97
summer,75.77,87.04,14.87
platform,21.1,24.23,14.83
helping,21.1,24.23,14.83
ward,21.1,24.23,14.83
plates,21.1,24.23,14.83
sought,21.1,24.23,14.83
management,42.2,48.45,14.81
housing,42.2,48.45,14.81
purpose,29.73,34.1,14.7
baltimore,29.73,34.1,14.7
premier,47.0,53.84,14.55
transportation,8.63,9.87,14.37
functions,8.63,9.87,14.37
repair,8.63,9.87,14.37
heat,8.63,9.87,14.37
institutions,17.26,19.74,14.37
tried,17.26,19.74,14.37
changing,8.63,9.87,14.37
delivered,8.63,9.87,14.37
portion,17.26,19.74,14.37
attend,8.63,9.87,14.37
kim,17.26,19.74,14.37
completion,8.63,9.87,14.37
researchers,8.63,9.87,14.37
density,8.63,9.87,14.37
parallel,8.63,9.87,14.37
indonesia,17.26,19.74,14.37
prohibited,8.63,9.87,14.37
assignment,8.63,9.87,14.37
enjoyed,8.63,9.87,14.37
jurisdiction,8.63,9.87,14.37
animated,8.63,9.87,14.37
suddenly,8.63,9.87,14.37
celtic,8.63,9.87,14.37
mainstream,8.63,9.87,14.37
centuries,8.63,9.87,14.37
lap,8.63,9.87,14.37
replacing,17.26,19.74,14.37
worcester,8.63,9.87,14.37
government,129.48,148.05,14.34
distribution,34.53,39.48,14.34
combined,34.53,39.48,14.34
kids,25.9,29.61,14.32
universal,25.9,29.61,14.32
officially,25.9,29.61,14.32
month,73.85,84.34,14.2
citizens,30.69,34.99,14.01
extended,44.12,50.25,13.89
map,22.06,25.12,13.87
permanent,22.06,25.12,13.87
interior,22.06,25.12,13.87
henry,57.55,65.5,13.81
electric,35.49,40.38,13.78
average,48.91,55.63,13.74
original,111.25,126.52,13.73
regions,26.85,30.51,13.63
soviet,26.85,30.51,13.63
extra,13.43,15.25,13.55
selling,13.43,15.25,13.55
driving,13.43,15.25,13.55
replacement,13.43,15.25,13.55
calling,13.43,15.25,13.55
structures,13.43,15.25,13.55
lights,13.43,15.25,13.55
allen,13.43,15.25,13.55
carbon,13.43,15.25,13.55
innovation,13.43,15.25,13.55
recipient,13.43,15.25,13.55
lebanon,13.43,15.25,13.55
mercedes,13.43,15.25,13.55
manhattan,13.43,15.25,13.55
soldier,13.43,15.25,13.55
reaching,13.43,15.25,13.55
newport,13.43,15.25,13.55
horn,13.43,15.25,13.55
carries,13.43,15.25,13.55
space,85.36,96.91,13.53
opening,49.87,56.53,13.35
manufacturer,18.22,20.64,13.28
manufacturing,18.22,20.64,13.28
ultimate,18.22,20.64,13.28
specifically,18.22,20.64,13.28
focused,18.22,20.64,13.28
critics,18.22,20.64,13.28
originally,72.89,82.55,13.25
critical,36.45,41.28,13.25
northern,100.7,113.96,13.17
wide,46.04,52.04,13.03
cause,23.02,26.02,13.03
deal,23.02,26.02,13.03
showing,23.02,26.02,13.03
victoria,23.02,26.02,13.03
assigned,23.02,26.02,13.03
qualified,23.02,26.02,13.03
operating,27.81,31.4,12.91
online,55.63,62.81,12.91
injury,32.61,36.79,12.82
associated,37.4,42.17,12.75
men,179.35,201.89,12.57
six,114.13,128.31,12.42
read,9.59,10.77,12.3
networks,9.59,10.77,12.3
submitted,9.59,10.77,12.3
clients,9.59,10.77,12.3
cold,9.59,10.77,12.3
seem,9.59,10.77,12.3
lab,9.59,10.77,12.3
weekend,9.59,10.77,12.3
dress,9.59,10.77,12.3
relation,9.59,10.77,12.3
encourage,9.59,10.77,12.3
strip,9.59,10.77,12.3
operational,9.59,10.77,12.3
editions,9.59,10.77,12.3
exhibit,9.59,10.77,12.3
pointed,9.59,10.77,12.3
gp,9.59,10.77,12.3
basin,9.59,10.77,12.3
stanley,9.59,10.77,12.3
collecting,9.59,10.77,12.3
violations,9.59,10.77,12.3
veteran,9.59,10.77,12.3
inspiration,9.59,10.77,12.3
devoted,9.59,10.77,12.3
segments,9.59,10.77,12.3
benz,9.59,10.77,12.3
surrounded,9.59,10.77,12.3
animal,33.57,37.69,12.27
response,28.77,32.3,12.27
kind,28.77,32.3,12.27
related,52.75,59.22,12.27
chair,23.98,26.92,12.26
separate,23.98,26.92,12.26
clubs,23.98,26.92,12.26
uses,43.16,48.45,12.26
contact,19.18,21.53,12.25
opportunity,19.18,21.53,12.25
trip,19.18,21.53,12.25
measures,19.18,21.53,12.25
evolution,19.18,21.53,12.25
sheep,19.18,21.53,12.25
cattle,19.18,21.53,12.25
window,14.39,16.15,12.23
sponsored,14.39,16.15,12.23
officials,14.39,16.15,12.23
turkey,14.39,16.15,12.23
suitable,14.39,16.15,12.23
missed,14.39,16.15,12.23
commissioner,14.39,16.15,12.23
covering,14.39,16.15,12.23
triple,14.39,16.15,12.23
aaron,14.39,16.15,12.23
protective,14.39,16.15,12.23
cup,198.53,222.53,12.09
hotels,4.8,5.38,12.08
yahoo,4.8,5.38,12.08
tool,4.8,5.38,12.08
navigation,4.8,5.38,12.08
restaurants,4.8,5.38,12.08
agents,4.8,5.38,12.08
agree,4.8,5.38,12.08
hear,4.8,5.38,12.08
parking,4.8,5.38,12.08
applicable,4.8,5.38,12.08
beta,4.8,5.38,12.08
banking,4.8,5.38,12.08
healthcare,4.8,5.38,12.08
hide,4.8,5.38,12.08
easier,4.8,5.38,12.08
encyclopedia,4.8,5.38,12.08
sponsors,4.8,5.38,12.08
requirement,4.8,5.38,12.08
disabled,4.8,5.38,12.08
commitment,4.8,5.38,12.08
specialty,4.8,5.38,12.08
hell,4.8,5.38,12.08
objective,4.8,5.38,12.08
reservation,4.8,5.38,12.08
grid,4.8,5.38,12.08
ports,4.8,5.38,12.08
reverse,4.8,5.38,12.08
investments,4.8,5.38,12.08
si,4.8,5.38,12.08
vietnam,4.8,5.38,12.08
belt,4.8,5.38,12.08
rob,4.8,5.38,12.08
responsibilities,4.8,5.38,12.08
situations,4.8,5.38,12.08
layout,4.8,5.38,12.08
mph,4.8,5.38,12.08
emphasis,4.8,5.38,12.08
healing,4.8,5.38,12.08
shock,4.8,5.38,12.08
copper,4.8,5.38,12.08
recognize,4.8,5.38,12.08
partly,4.8,5.38,12.08
gonna,4.8,5.38,12.08
powder,4.8,5.38,12.08
noble,4.8,5.38,12.08
appeals,4.8,5.38,12.08
wizard,4.8,5.38,12.08
aging,4.8,5.38,12.08
workforce,4.8,5.38,12.08
automobile,4.8,5.38,12.08
walked,4.8,5.38,12.08
ins,4.8,5.38,12.08
venezuela,4.8,5.38,12.08
quit,4.8,5.38,12.08
burns,4.8,5.38,12.08
ranges,4.8,5.38,12.08
angry,4.8,5.38,12.08
separately,4.8,5.38,12.08
treasury,4.8,5.38,12.08
forestry,4.8,5.38,12.08
guild,4.8,5.38,12.08
completing,4.8,5.38,12.08
prizes,4.8,5.38,12.08
surplus,4.8,5.38,12.08
caring,4.8,5.38,12.08
ranks,4.8,5.38,12.08
monaco,4.8,5.38,12.08
characteristic,4.8,5.38,12.08
shadows,4.8,5.38,12.08
marcus,4.8,5.38,12.08
indication,4.8,5.38,12.08
rebel,4.8,5.38,12.08
reviewing,4.8,5.38,12.08
dressed,4.8,5.38,12.08
pas,4.8,5.38,12.08
reasoning,4.8,5.38,12.08
guards,4.8,5.38,12.08
dressing,4.8,5.38,12.08
shine,4.8,5.38,12.08
swift,4.8,5.38,12.08
cas,4.8,5.38,12.08
travels,4.8,5.38,12.08
disciplinary,4.8,5.38,12.08
delegation,4.8,5.38,12.08
persistent,4.8,5.38,12.08
lone,4.8,5.38,12.08
student,34.53,38.58,11.73
industrial,29.73,33.2,11.67
protect,24.94,27.82,11.55
du,24.94,27.82,11.55
wrote,80.56,89.73,11.38
getting,20.14,22.43,11.37
tech,20.14,22.43,11.37
membership,20.14,22.43,11.37
bottom,20.14,22.43,11.37
naked,20.14,22.43,11.37
prevent,20.14,22.43,11.37
permit,20.14,22.43,11.37
jay,20.14,22.43,11.37
entering,20.14,22.43,11.37
versus,20.14,22.43,11.37
perry,20.14,22.43,11.37
cover,35.49,39.48,11.24
union,107.42,119.34,11.1
though,76.73,85.24,11.09
address,15.35,17.05,11.07
ma,15.35,17.05,11.07
progress,15.35,17.05,11.07
reduce,15.35,17.05,11.07
trees,15.35,17.05,11.07
sweden,15.35,17.05,11.07
grace,15.35,17.05,11.07
coastal,15.35,17.05,11.07
compete,15.35,17.05,11.07
diana,15.35,17.05,11.07
practice,56.59,62.81,10.99
policy,41.24,45.76,10.96
achieved,25.9,28.71,10.85
squad,25.9,28.71,10.85
reception,36.45,40.38,10.78
shortly,36.45,40.38,10.78
fifth,47.0,52.04,10.72
study,68.1,75.37,10.68
program,99.75,110.37,10.65
sound,21.1,23.33,10.57
hospital,42.2,46.66,10.57
require,21.1,23.33,10.57
welfare,21.1,23.33,10.57
corps,21.1,23.33,10.57
alt,21.1,23.33,10.57
arrest,21.1,23.33,10.57
activists,21.1,23.33,10.57
ray,31.65,34.99,10.55
card,10.55,11.66,10.52
friday,10.55,11.66,10.52
furniture,10.55,11.66,10.52
jump,10.55,11.66,10.52
pattern,10.55,11.66,10.52
displayed,10.55,11.66,10.52
behalf,10.55,11.66,10.52
shell,10.55,11.66,10.52
delaware,10.55,11.66,10.52
bold,10.55,11.66,10.52
explained,10.55,11.66,10.52
raising,10.55,11.66,10.52
guns,10.55,11.66,10.52
supervisor,10.55,11.66,10.52
holes,10.55,11.66,10.52
af,10.55,11.66,10.52
paintings,10.55,11.66,10.52
painted,10.55,11.66,10.52
expanding,10.55,11.66,10.52
vii,10.55,11.66,10.52
reveals,10.55,11.66,10.52
widespread,10.55,11.66,10.52
rays,10.55,11.66,10.52
convinced,10.55,11.66,10.52
women,296.36,327.51,10.51
channel,101.66,112.16,10.33
nations,26.85,29.61,10.28
shared,26.85,29.61,10.28
brian,26.85,29.61,10.28
executive,53.71,59.22,10.26
pages,16.3,17.95,10.12
request,16.3,17.95,10.12
etc,16.3,17.95,10.12
requires,16.3,17.95,10.12
regulations,16.3,17.95,10.12
filed,16.3,17.95,10.12
americans,16.3,17.95,10.12
collaboration,16.3,17.95,10.12
riding,16.3,17.95,10.12
rescue,16.3,17.95,10.12
fa,16.3,17.95,10.12
side,97.83,107.67,10.06
grand,65.22,71.78,10.06
congress,32.61,35.89,10.06
branch,32.61,35.89,10.06
launched,54.67,60.12,9.97
parts,38.36,42.17,9.93
highest,38.36,42.17,9.93
services,82.48,90.63,9.88
activity,22.06,24.23,9.84
allows,22.06,24.23,9.84
superior,22.06,24.23,9.84
ceo,22.06,24.23,9.84
ali,22.06,24.23,9.84
eddie,22.06,24.23,9.84
workers,66.18,72.68,9.82
stated,44.12,48.45,9.81
becoming,44.12,48.45,9.81
operated,49.87,54.73,9.75
tournament,94.95,104.08,9.62
usa,67.14,73.58,9.59
operations,39.32,43.07,9.54
plot,39.32,43.07,9.54
ground,62.34,68.19,9.38
brother,62.34,68.19,9.38
eastern,73.85,80.76,9.36
play,141.95,155.23,9.36
legal,68.1,74.47,9.35
movies,5.75,6.28,9.22
oh,5.75,6.28,9.22
copy,5.75,6.28,9.22
binding,5.75,6.28,9.22
blow,5.75,6.28,9.22
amounts,5.75,6.28,9.22
dealer,5.75,6.28,9.22
signature,5.75,6.28,9.22
reasonable,5.75,6.28,9.22
proof,5.75,6.28,9.22
idaho,5.75,6.28,9.22
truly,5.75,6.28,9.22
hate,5.75,6.28,9.22
oak,5.75,6.28,9.22
mystery,5.75,6.28,9.22
dreams,5.75,6.28,9.22
pull,5.75,6.28,9.22
expensive,5.75,6.28,9.22
holder,5.75,6.28,9.22
donate,5.75,6.28,9.22
immigration,5.75,6.28,9.22
filing,5.75,6.28,9.22
shadow,5.75,6.28,9.22
infection,5.75,6.28,9.22
tie,5.75,6.28,9.22
targets,5.75,6.28,9.22
scholarship,5.75,6.28,9.22
keeps,5.75,6.28,9.22
tobacco,5.75,6.28,9.22
complaints,5.75,6.28,9.22
involves,5.75,6.28,9.22
mars,5.75,6.28,9.22
loves,5.75,6.28,9.22
secured,5.75,6.28,9.22
conventional,5.75,6.28,9.22
gr,5.75,6.28,9.22
occasion,5.75,6.28,9.22
dialogue,5.75,6.28,9.22
pleasant,5.75,6.28,9.22
stretch,5.75,6.28,9.22
feeding,5.75,6.28,9.22
transformation,5.75,6.28,9.22
entities,5.75,6.28,9.22
sing,5.75,6.28,9.22
schemes,5.75,6.28,9.22
dimensional,5.75,6.28,9.22
protecting,5.75,6.28,9.22
teeth,5.75,6.28,9.22
essentially,5.75,6.28,9.22
variations,5.75,6.28,9.22
unions,5.75,6.28,9.22
darkness,5.75,6.28,9.22
impressive,5.75,6.28,9.22
christianity,5.75,6.28,9.22
steady,5.75,6.28,9.22
drops,5.75,6.28,9.22
tires,5.75,6.28,9.22
extends,5.75,6.28,9.22
introducing,5.75,6.28,9.22
triangle,5.75,6.28,9.22
lip,5.75,6.28,9.22
dies,5.75,6.28,9.22
literally,5.75,6.28,9.22
digit,5.75,6.28,9.22
marion,5.75,6.28,9.22
consequently,5.75,6.28,9.22
conscious,5.75,6.28,9.22
sally,5.75,6.28,9.22
shark,5.75,6.28,9.22
contributor,5.75,6.28,9.22
dover,5.75,6.28,9.22
moss,5.75,6.28,9.22
forbes,5.75,6.28,9.22
isaac,5.75,6.28,9.22
johnston,5.75,6.28,9.22
poison,5.75,6.28,9.22
mostly,40.28,43.97,9.16
videos,17.26,18.84,9.15
ability,17.26,18.84,9.15
begin,17.26,18.84,9.15
offering,17.26,18.84,9.15
starts,17.26,18.84,9.15
engineers,17.26,18.84,9.15
dragon,17.26,18.84,9.15
productions,17.26,18.84,9.15
horror,17.26,18.84,9.15
closely,17.26,18.84,9.15
roof,17.26,18.84,9.15
mrs,17.26,18.84,9.15
longest,17.26,18.84,9.15
middle,51.79,56.53,9.15
successful,34.53,37.69,9.15
approximately,80.56,87.93,9.15
signed,126.6,138.18,9.15
seasons,46.04,50.25,9.14
loan,74.81,81.65,9.14
properties,28.77,31.4,9.14
employee,28.77,31.4,9.14
giving,28.77,31.4,9.14
alexander,28.77,31.4,9.14
plans,23.02,25.12,9.12
defined,11.51,12.56,9.12
practices,11.51,12.56,9.12
essential,11.51,12.56,9.12
bars,11.51,12.56,9.12
relative,11.51,12.56,9.12
guests,11.51,12.56,9.12
increases,11.51,12.56,9.12
awareness,11.51,12.56,9.12
numerous,23.02,25.12,9.12
dangerous,11.51,12.56,9.12
ron,11.51,12.56,9.12
hearts,11.51,12.56,9.12
unlike,11.51,12.56,9.12
impacts,11.51,12.56,9.12
pulled,11.51,12.56,9.12
broadcasting,11.51,12.56,9.12
ted,11.51,12.56,9.12
tunnel,11.51,12.56,9.12
protest,11.51,12.56,9.12
argued,11.51,12.56,9.12
cast,87.28,95.11,8.97
individual,75.77,82.55,8.95
control,88.24,96.01,8.81
acting,41.24,44.86,8.78
entire,35.49,38.58,8.71
hours,59.46,64.6,8.64
represented,53.71,58.32,8.58
because,143.86,156.13,8.53
offer,23.98,26.02,8.51
poor,23.98,26.02,8.51
letters,23.98,26.02,8.51
covered,23.98,26.02,8.51
covers,23.98,26.02,8.51
primarily,23.98,26.02,8.51
announced,90.15,97.8,8.49
began,168.8,183.05,8.44
entry,42.2,45.76,8.44
rest,42.2,45.76,8.44
enter,18.22,19.74,8.34
choice,18.22,19.74,8.34
houses,18.22,19.74,8.34
bike,18.22,19.74,8.34
possibly,18.22,19.74,8.34
meets,18.22,19.74,8.34
commons,18.22,19.74,8.34
lifetime,18.22,19.74,8.34
adjacent,18.22,19.74,8.34
fired,18.22,19.74,8.34
defeat,18.22,19.74,8.34
ruled,18.22,19.74,8.34
seven,72.89,78.96,8.33
winning,54.67,59.22,8.32
company,212.92,230.6,8.3
eight,67.14,72.68,8.25
committee,97.83,105.88,8.23
europe,61.38,66.4,8.18
motion,30.69,33.2,8.18
fame,30.69,33.2,8.18
suffered,30.69,33.2,8.18
round,129.48,139.98,8.11
increased,43.16,46.66,8.11
replaced,43.16,46.66,8.11
commission,68.1,73.58,8.05
five,161.13,174.07,8.03
review,93.03,100.5,8.03
native,37.4,40.38,7.97
earned,37.4,40.38,7.97
protection,62.34,67.3,7.96
jan,24.94,26.92,7.94
really,12.47,13.46,7.94
offers,24.94,26.92,7.94
monday,12.47,13.46,7.94
saturday,12.47,13.46,7.94
path,12.47,13.46,7.94
relevant,12.47,13.46,7.94
truth,12.47,13.46,7.94
framework,12.47,13.46,7.94
walking,12.47,13.46,7.94
versions,12.47,13.46,7.94
holding,24.94,26.92,7.94
outstanding,12.47,13.46,7.94
valuable,12.47,13.46,7.94
cal,12.47,13.46,7.94
races,24.94,26.92,7.94
governing,12.47,13.46,7.94
rochester,12.47,13.46,7.94
possession,12.47,13.46,7.94
tribal,12.47,13.46,7.94
briefly,24.94,26.92,7.94
scholar,12.47,13.46,7.94
restored,12.47,13.46,7.94
aberdeen,12.47,13.46,7.94
yellow,44.12,47.56,7.8
cost,31.65,34.1,7.74
israel,31.65,34.1,7.74
formula,31.65,34.1,7.74
total,94.95,102.29,7.73
edition,63.3,68.19,7.73
terms,38.36,41.28,7.61
metal,38.36,41.28,7.61
surgery,19.18,20.64,7.61
extension,19.18,20.64,7.61
residents,19.18,20.64,7.61
ahead,19.18,20.64,7.61
scheduled,19.18,20.64,7.61
judicial,19.18,20.64,7.61
hull,19.18,20.64,7.61
victory,57.55,61.91,7.58
until,275.26,296.1,7.57
second,359.66,386.73,7.53
gallery,64.26,69.09,7.52
either,45.08,48.45,7.48
products,51.79,55.63,7.41
maryland,25.9,27.82,7.41
submission,25.9,27.82,7.41
system,142.9,153.44,7.38
academic,32.61,34.99,7.3
supreme,32.61,34.99,7.3
association,143.86,154.33,7.28
features,39.32,42.17,7.25
fine,39.32,42.17,7.25
joseph,46.04,49.35,7.19
each,144.82,155.23,7.19
theatre,59.46,63.71,7.15
tools,6.71,7.18,7.0
cards,6.71,7.18,7.0
contents,6.71,7.18,7.0
tuesday,6.71,7.18,7.0
object,6.71,7.18,7.0
budget,6.71,7.18,7.0
yourself,6.71,7.18,7.0
instructions,6.71,7.18,7.0
os,6.71,7.18,7.0
directions,6.71,7.18,7.0
trading,6.71,7.18,7.0
exercise,6.71,7.18,7.0
drugs,6.71,7.18,7.0
eu,6.71,7.18,7.0
statements,6.71,7.18,7.0
oz,6.71,7.18,7.0
printed,6.71,7.18,7.0
removal,6.71,7.18,7.0
arkansas,6.71,7.18,7.0
dimensions,6.71,7.18,7.0
improvements,6.71,7.18,7.0
consultant,6.71,7.18,7.0
statistical,6.71,7.18,7.0
possibility,6.71,7.18,7.0
burning,6.71,7.18,7.0
occupation,6.71,7.18,7.0
seriously,6.71,7.18,7.0
dodge,6.71,7.18,7.0
rush,6.71,7.18,7.0
applying,6.71,7.18,7.0
uniform,6.71,7.18,7.0
quest,6.71,7.18,7.0
gulf,6.71,7.18,7.0
regards,6.71,7.18,7.0
elite,6.71,7.18,7.0
stages,6.71,7.18,7.0
convenience,6.71,7.18,7.0
arrive,6.71,7.18,7.0
demonstrated,6.71,7.18,7.0
requiring,6.71,7.18,7.0
rough,6.71,7.18,7.0
incredible,6.71,7.18,7.0
yorkshire,6.71,7.18,7.0
selecting,6.71,7.18,7.0
montgomery,6.71,7.18,7.0
monkey,6.71,7.18,7.0
quoted,6.71,7.18,7.0
kenneth,6.71,7.18,7.0
isolated,6.71,7.18,7.0
indians,6.71,7.18,7.0
velocity,6.71,7.18,7.0
tears,6.71,7.18,7.0
das,6.71,7.18,7.0
hebrew,6.71,7.18,7.0
silence,6.71,7.18,7.0
focuses,6.71,7.18,7.0
praise,6.71,7.18,7.0
streams,6.71,7.18,7.0
equality,6.71,7.18,7.0
ashley,6.71,7.18,7.0
stevens,6.71,7.18,7.0
exclusively,6.71,7.18,7.0
counting,6.71,7.18,7.0
handled,6.71,7.18,7.0
gather,6.71,7.18,7.0
deeply,6.71,7.18,7.0
forty,6.71,7.18,7.0
invasion,6.71,7.18,7.0
beneath,6.71,7.18,7.0
eternal,6.71,7.18,7.0
tunisia,6.71,7.18,7.0
narrative,6.71,7.18,7.0
hazards,6.71,7.18,7.0
civilian,6.71,7.18,7.0
breathing,6.71,7.18,7.0
highland,6.71,7.18,7.0
accepts,6.71,7.18,7.0
chelsea,6.71,7.18,7.0
explicitly,6.71,7.18,7.0
girlfriend,6.71,7.18,7.0
interference,6.71,7.18,7.0
burlington,6.71,7.18,7.0
researcher,6.71,7.18,7.0
performer,6.71,7.18,7.0
promising,6.71,7.18,7.0
potatoes,6.71,7.18,7.0
lime,6.71,7.18,7.0
wanted,26.85,28.71,6.93
mac,26.85,28.71,6.93
attention,26.85,28.71,6.93
detroit,26.85,28.71,6.93
stars,53.71,57.43,6.93
yards,53.71,57.43,6.93
pm,13.43,14.36,6.92
shall,13.43,14.36,6.92
facilities,13.43,14.36,6.92
wine,13.43,14.36,6.92
consider,13.43,14.36,6.92
